Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20191011_STDAssay_LHR52_4_58_55(2)Run01_C06,1847,1900,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C07,1929,1958,2052,2092,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C08,2047,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C09,1878,1933,1986,2044,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C10,1922,1937,2010,2050,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C11,1911,1926,1970,2044,2117,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_C12,2040,2056,2136,2142,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D01,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D02,1859,1872,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D03,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D04,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D05,2026,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D06,1849,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D07,1968,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D08,2024,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D09,1890,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D10,1896,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D11,1895,2026,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_D12,2029,2072,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E01,1998,2074,2089,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E02,1857,1871,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E03,1931,2055,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E04,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E05,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E06,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E07,1952,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E08,2057,2075,2119,2127,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E09,1933,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E10,1933,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E11,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_E12,2021,2084,2142,2153,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F01,2036,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F02,1869,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F03,1969,1991,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F04,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F05,2056,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F06,1876,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F07,1956,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F08,2041,2059,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F09,1915,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F10,1921,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F11,1935,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_F12,2073,2134,2165,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G01,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G02,1877,1984,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G03,1933,1950,2068,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G04,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G05,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G06,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G07,1955,1976,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G08,1963,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G09,1912,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G10,1863,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G11,1898,1922,1938,2117,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_G12,1984,2023,2045,2083,2097,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H01,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H02,1875,1908,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H03,1927,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H04,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H05,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H06,0,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H07,1893,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H08,2036,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H09,1871,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H10,1868,0,0,0,0,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H11,1905,1922,1972,2021,2033,0,0,0,0
20191011_STDAssay_LHR52_4_58_55(2)Run01_H12,2042,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A01,1954,2110,2120,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A02,1965,2009,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A03,1956,2096,2105,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A04,1902,2031,2033,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A05,1915,2066,2074,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A06,1971,2124,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A07,1941,2048,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A08,1961,2068,2073,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A09,1942,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A10,1905,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A11,1923,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_A12,1931,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B01,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B02,1992,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B03,1919,1961,2036,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B04,1937,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B05,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B06,1898,1952,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B07,1963,2046,2051,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B08,1950,2033,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B09,1958,2088,2106,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B10,1911,2064,2082,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B11,1915,2037,2050,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_B12,1921,2043,2055,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C01,1904,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C02,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C03,1928,2040,2048,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C04,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C05,1925,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C06,1909,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C07,1950,2061,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C08,1940,1975,2043,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C09,1953,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C10,1928,1943,2022,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C11,1942,2047,2059,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_C12,1899,1961,2045,2058,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D01,1977,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D02,2052,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D03,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D04,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D05,1914,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D06,1932,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D07,1928,1982,2051,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D08,1693,1707,1711,1941,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D09,1991,2004,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D10,1936,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D11,1930,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_D12,1945,1989,2002,2079,2092,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E01,2008,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E02,2007,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E03,1955,2034,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E04,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E05,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E06,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E07,1936,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E09,1982,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E10,1943,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E11,1945,1951,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_E12,1928,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F01,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F02,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F03,1995,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F04,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F05,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F06,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F07,1965,1982,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F08,1940,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F09,1984,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F10,1931,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F11,1993,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_F12,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G01,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G02,1760,1766,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G03,1968,2020,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G04,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G05,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G06,0,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G07,1970,1993,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G08,1994,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G09,1978,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G10,1926,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G11,1938,1955,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_G12,1986,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H01,1719,1760,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H02,1759,1764,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H03,1963,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H04,1688,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H05,1705,1712,1724,1729,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H06,1714,1719,1731,1736,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H07,1935,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H08,1720,1723,1739,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H09,1964,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H10,1933,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H11,1967,0,0,0,0,0,0,0,0
20191012_STDAssay_EFSYMB_6_54_51Run01_H12,1914,0,0,0,0,0,0,0,0
